"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Deface","rna","Near Mint","English","","","2025-03-07 22:57:53.607000","98","False","False",""
"1","1","Defeat","dtk","Near Mint","English","","","2025-01-08 21:49:55.733000","97","False","False","0.02"
"1","1","Defiler of Faith","dmu","Near Mint","English","foil","","2025-01-08 21:49:55.733000","16","False","False","0.39"
"2","2","Delver of Secrets // Insectile Aberration","inr","Near Mint","English","","","2025-03-05 00:36:07.743000","60","False","False",""
"1","1","Demolition Field","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","335","False","False","0.68"
"2","2","Demon","tscd","Near Mint","English","","","2025-01-08 21:49:55.733000","12","False","False","0.12"
"1","1","Demonic Counsel","dsk","Near Mint","English","foil","","2025-01-12 06:11:48.933000","310","False","False","1.41"
"1","1","Demonic Covenant","dsc","Near Mint","English","","","2025-01-08 21:49:55.733000","49","False","False","0.27"
"1","1","Demonic Embrace","m21","Near Mint","English","","","2025-01-08 21:49:55.733000","95","False","False","0.21"
"2","2","Demonic Lore","cmr","Near Mint","English","","","2025-03-06 21:23:31.017000","118","False","False",""
"1","1","Demonlord Belzenlok","cmm","Near Mint","English","","","2025-01-08 21:49:55.733000","151","False","False","0.42"
"1","1","Demonmail Hauberk","isd","Near Mint","English","","","2025-03-07 22:40:33.670000","221","False","False",""
"1","1","Demon's Disciple","cmm","Near Mint","English","","","2025-01-08 21:49:55.733000","149","False","False","0.16"
"1","1","Demon's Due","snc","Near Mint","English","","","2025-03-06 20:13:22.377000","75","False","False",""
"1","1","Demon's Horn","m10","Near Mint","English","","","2025-01-08 21:49:55.733000","209","False","False","0.19"
"1","1","Desecration Demon","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","603","False","False","0.37"
"1","1","Deserted Beach","inr","Near Mint","English","","","2025-02-15 03:05:45.820000","276","False","False",""
"1","1","Despark","moc","Near Mint","English","","","2025-01-08 21:49:55.733000","322","False","False","0.47"
"1","1","Desperate Farmer // Depraved Harvester","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","104","False","False","0.02"
"2","2","Desperate Farmer // Depraved Harvester","vow","Near Mint","English","","","2025-03-05 01:36:59.913000","104","False","False",""
"2","2","Diabolic Edict","a25","Near Mint","English","","","2025-02-17 22:36:06.180000","85","False","False","0.08"
"1","1","Diabolic Tutor","kld","Near Mint","English","","","2025-01-08 21:49:55.733000","75","False","False","1.04"
"1","1","Diabolic Vision","ice","Near Mint","English","","","2025-01-08 21:49:55.733000","284","False","False","0.74"
"1","1","Dig Up","vow","Near Mint","English","","","2025-03-04 21:47:12.580000","197","False","False",""
"1","1","Dig Up the Body","snc","Near Mint","English","","","2025-03-07 22:15:28.147000","76","False","False",""
"1","1","Dihada, Binder of Wills","dmc","Near Mint","English","foil","","2025-01-08 21:49:55.733000","1","False","False","9.70"
"1","1","Diluvian Primordial","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","47","False","False","0.18"
"1","1","Dimir Aqueduct","afc","Near Mint","English","","","2025-02-21 02:15:00.293000","234","False","False",""
"1","1","Dimir Guildgate","grn","Near Mint","English","","","2025-01-08 21:49:55.733000","246","False","False","0.06"
"1","1","Dimir Locket","znc","Near Mint","English","","","2025-01-08 21:49:55.733000","111","False","False","0.11"
"1","1","Dimir Signet","ncc","Near Mint","English","","","2025-01-08 21:49:55.733000","365","False","False","1.15"
"1","1","Dire Downdraft","blb","Near Mint","English","","","2025-03-06 21:24:12.890000","46","False","False",""
"1","1","Dire Fleet Interloper","xln","Near Mint","English","","","2025-03-06 21:21:46.223000","103","False","False",""
"2","2","Diregraf Scavenger","vow","Near Mint","English","","","2025-03-07 19:53:29.357000","105","False","False",""
"1","1","Diresight","blb","Near Mint","English","","","2025-03-07 22:59:09.350000","91","False","False",""
"1","1","Dirge of Dread","ons","Near Mint","English","","","2025-03-05 00:50:38.027000","138","False","False",""
"1","1","Disciplined Duelist","snc","Near Mint","English","","","2025-03-07 22:16:38.317000","304","False","False",""
"1","1","Disenchant","m20","Near Mint","English","","","2025-01-08 21:49:55.733000","14","False","False","0.08"
"1","1","Disenchant","bro","Near Mint","English","","","2025-01-08 21:49:55.733000","6","False","False","0.06"
"1","1","Disenchant","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","20","False","False","0.14"
"1","1","Dismal Backwater","m21","Near Mint","English","","","2025-03-05 02:39:44.580000","245","False","False",""
"1","1","Dismal Backwater","m20","Near Mint","English","","","2025-01-08 21:49:55.733000","245","False","False","0.10"
"1","1","Dismantling Wave","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","112","False","False",""
"1","1","Distemper of the Blood","emn","Near Mint","English","","","2025-01-08 21:49:55.733000","126","False","False","0.08"
"1","1","Djinn Monk","tdtk","Near Mint","English","","","2025-01-08 21:49:55.733000","2","False","False","0.09"
"1","1","Docent of Perfection // Final Iteration","inr","Near Mint","English","","","2025-03-04 21:42:35.347000","62","False","False",""
"1","1","Donal, Herald of Wings","voc","Near Mint","English","foil","","2025-01-08 21:49:55.733000","3","False","False","0.29"
"2","2","Doomed Dissenter","vow","Near Mint","English","","","2025-03-05 00:39:28.210000","106","False","False",""
"1","1","Door of Destinies","ltc","Near Mint","English","","","2025-07-05 00:34:52.450000","277","False","False",""
"1","1","Doorkeeper","rtr","Near Mint","English","","","2025-01-08 21:49:55.733000","37","False","False","0.04"
"6","6","Double-Faced Substitute Card","svow","Near Mint","English","","","2025-03-04 20:57:29.850000","9","False","False",""
"1","1","Dovin's Veto","war","Near Mint","English","","","2025-01-08 21:49:55.733000","193","False","False","2.95"
"1","1","Dr. Madison Li","pip","Near Mint","English","foil","","2025-01-08 21:49:55.733000","3","False","False","0.20"
"1","1","Drag to the Bottom","dmu","Near Mint","English","foil","","2025-02-21 02:18:31.977000","401","False","False",""
"1","1","Dragon","tkhm","Near Mint","English","","","2025-01-08 21:49:55.733000","11","False","False","4.12"
"1","1","Dragon Egg","m14","Near Mint","English","","","2025-03-07 23:21:56.403000","137","False","False",""
"1","1","Dragonlord Ojutai","dtk","Near Mint","English","","","2025-01-08 21:49:55.733000","219","False","False","0.53"
"1","1","Dragonrage","frf","Near Mint","English","","","2025-03-07 22:59:26.293000","97","False","False",""
"1","1","Dragonskull Summit","dsc","Near Mint","English","","","2025-02-21 02:17:53.453000","271","False","False",""
"1","1","Dragonstorm Globe","tdm","Near Mint","English","","","2025-04-30 17:31:11.320000","241","False","False",""
"2","2","Drakewing Krasis","gtc","Near Mint","English","","","2025-03-06 21:04:43.650000","157","False","False",""
"1","1","Drakuseth, Maw of Flames","m20","Near Mint","English","","","2025-01-08 21:49:55.733000","136","False","False","0.48"
"1","1","Drana and Linvala","mom","Near Mint","English","","","2025-04-21 01:59:50.670000","222","False","False",""
"1","1","Drana and Linvala","mom","Near Mint","English","foil","","2025-02-24 02:17:04.487000","222","False","False",""
"1","1","Drana, Kalastria Bloodchief","c17","Near Mint","English","","","2025-03-12 21:46:50.257000","112","False","False",""
"1","1","Drana, Liberator of Malakir","jmp","Near Mint","English","","","2025-04-21 01:59:46.420000","225","False","False",""
"1","1","Drana, the Last Bloodchief","znr","Near Mint","English","","","2025-03-12 21:48:06.433000","98","False","False",""
"1","1","Dread Return","2xm","Near Mint","English","","","2025-01-08 21:49:55.733000","89","False","False","0.51"
"1","1","Dreadful Apathy","thb","Near Mint","English","","","2025-03-07 23:25:14.633000","11","False","False",""
"1","1","Dreadlight Monstrosity","vow","Near Mint","English","","","2025-03-07 22:46:10.513000","57","False","False",""
"1","1","Dreadwing Scavenger","fdn","Near Mint","English","foil","","2025-01-08 21:49:55.733000","118","False","False","0.07"
"1","1","Dream Trawler","thb","Near Mint","English","","","2025-01-08 21:49:55.733000","214","False","False","0.22"
"1","1","Dreamroot Cascade","inr","Near Mint","English","","","2025-02-22 18:43:09.067000","277","False","False",""
"1","1","Dreamstone Hedron","cmr","Near Mint","English","","","2025-03-04 23:26:24.080000","307","False","False",""
"1","1","Dredge the Mire","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","76","False","False","0.13"
"1","1","Drifting Meadow","c15","Near Mint","English","","","2025-01-08 21:49:55.733000","282","False","False","0.11"
"1","1","Drogskol Infantry // Drogskol Armaments","vow","Near Mint","English","","","2025-03-05 00:55:08.527000","10","False","False",""
"2","2","Drogskol Shieldmate","inr","Near Mint","English","","","2025-03-05 00:36:46.467000","20","False","False",""
"1","1","Drownyard Amalgam","mid","Near Mint","English","","","2025-03-06 21:19:23.220000","50","False","False",""
"1","1","Drudge Beetle","rtr","Near Mint","English","","","2025-01-08 21:49:55.733000","122","False","False","0.02"
"1","1","Druid of the Spade","blb","Near Mint","English","","","2025-03-07 23:19:21.507000","170","False","False",""
"1","1","Drunau Corpse Trawler","soi","Near Mint","English","","","2025-03-05 00:45:31.693000","57","False","False",""
"1","1","Duel for Dominance","inr","Near Mint","English","","","2025-02-15 03:04:01.590000","192","False","False",""
"1","1","Duelcraft Trainer","mid","Near Mint","English","","","2025-03-07 23:16:58.343000","16","False","False",""
"1","1","Dungeon Map","afr","Near Mint","English","","","2025-03-06 21:43:05.870000","242","False","False",""
"1","1","Duress","mid","Near Mint","English","","","2025-03-06 22:25:22.947000","98","False","False",""
"1","1","Dusk Imp","ody","Near Mint","English","","","2025-03-04 23:23:18.603000","131","False","False",""
"1","1","Dusk Mangler","snc","Near Mint","English","","","2025-03-07 20:11:13.313000","77","False","False",""
"1","1","Duskwatch Recruiter // Krallenhorde Howler","soi","Near Mint","English","","","2025-03-06 21:03:58.917000","203","False","False",""
"1","1","Duskwatch Recruiter // Krallenhorde Howler","inr","Near Mint","English","","","2025-03-04 21:42:58.873000","467","False","False",""
"1","1","Dynacharge","rtr","Near Mint","English","","","2025-01-08 21:49:55.733000","92","False","False","0.05"
"1","1","Eat to Extinction","thb","Near Mint","English","","","2025-02-21 02:20:10.083000","312","False","False",""
"1","1","Eccentric Farmer","mid","Near Mint","English","","","2025-03-04 22:36:48.507000","185","False","False",""
"2","2","Echoing Courage","cns","Near Mint","English","","","2025-03-07 19:37:24.407000","161","False","False",""
"1","1","Edgar Markov","inr","Near Mint","English","","","2025-02-25 02:52:45.243000","234","False","False",""
"1","1","Edgar, Charmed Groom // Edgar Markov's Coffin","vow","Near Mint","English","","","2025-04-21 01:59:40.373000","236","False","False",""
"1","1","Elas il-Kor, Sadistic Pilgrim","dmu","Near Mint","English","","","2025-01-08 21:49:55.733000","297","False","False","0.41"
"1","1","Eldrazi Horror","tinr","Near Mint","English","","","2025-03-04 21:28:17.503000","1","False","False",""
"1","1","Electric Revelation","mid","Near Mint","English","","","2025-03-05 01:10:14.210000","135","False","False",""
"1","1","Electrify","m19","Near Mint","English","","","2025-03-06 21:13:36.060000","139","False","False",""
"1","1","Electrify","akh","Near Mint","English","","","2025-03-07 20:25:52.283000","129","False","False",""
"1","1","Electrodominance","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","212","False","False",""
"1","1","Electrosiphon","pip","Near Mint","English","","","2025-01-08 21:49:55.733000","104","False","False","0.11"
"1","1","Electrostatic Pummeler","kld","Near Mint","English","","","2025-01-08 21:49:55.733000","210","False","False","0.31"
"1","1","Elenda and Azor","moc","Near Mint","English","foil","","2025-01-12 06:13:51.393000","6","False","False","0.26"
"1","1","Elenda, Saint of Dusk","fdn","Near Mint","English","foil","","2025-01-08 21:49:55.733000","119","False","False","0.95"
"1","1","Elenda, the Dusk Rose","lcc","Near Mint","English","","","2025-07-05 00:27:00.100000","268","False","False",""
"1","1","Elephant","tscd","Near Mint","English","","","2025-01-08 21:49:55.733000","20","False","False","0.09"
"1","1","Elfsworn Giant","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","103","False","False","0.06"
"1","1","Elite Headhunter","eld","Near Mint","English","","","2025-01-29 03:40:03.760000","209","False","False",""
"1","1","Elsha, Threefold Master","tdc","Near Mint","English","foil","","2025-04-21 05:53:34.557000","2","False","False",""
"1","1","Elvish Aberration","dmr","Near Mint","English","","","2025-03-05 01:08:46.833000","156","False","False",""
"1","1","Ember-Eye Wolf","soi","Near Mint","English","","","2025-01-08 21:49:55.733000","154","False","False","0.08"
"1","1","Emeria Angel","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","21","False","False","0.34"
"3","3","Emperor Crocodile","ema","Near Mint","English","","","2025-03-05 00:31:12.530000","165","False","False",""
"1","1","Empyrean Eagle","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","226","False","False","0.22"
"1","1","Emrakul's Messenger","mh3","Near Mint","English","","","2025-01-08 21:49:55.733000","61","False","False","0.19"
"1","1","Enchanter's Bane","c18","Near Mint","English","","","2025-01-11 02:53:50.660000","21","False","False",""
"2","2","End the Festivities","vow","Near Mint","English","","","2025-03-05 00:32:11.177000","155","False","False",""
"1","1","Endless Ranks of the Dead","isd","Near Mint","English","","","2025-01-08 21:49:55.733000","99","False","False","2.73"
"1","1","Enduring Sliver","mh1","Near Mint","English","","","2025-03-06 20:23:03.157000","6","False","False",""
"1","1","Enhanced Awareness","frf","Near Mint","English","","","2025-03-06 19:44:42.123000","33","False","False",""
"1","1","Enlightened Maniac","emn","Near Mint","English","","","2025-01-08 21:49:55.733000","58","False","False","0.02"
"1","1","Envelop","jud","Near Mint","English","","","2025-03-06 19:45:03.857000","39","False","False",""
"1","1","Epiphany Storm","bng","Near Mint","English","","","2025-01-08 21:49:55.733000","91","False","False","0.02"
"1","1","Epitaph Golem","inr","Near Mint","English","","","2025-02-22 21:46:37.393000","262","False","False",""
"1","1","Era of Innovation","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","183","False","False","0.08"
"1","1","Erudite Wizard","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","37","False","False","0.02"
"1","1","Essence Extraction","kld","Near Mint","English","","","2025-03-05 01:14:47.933000","80","False","False",""
"3","3","Essence Flux","inr","Near Mint","English","","","2025-03-05 00:44:30.067000","64","False","False",""
"1","1","Estwald Shieldbasher","vow","Near Mint","English","foil","","2025-01-12 06:15:03.800000","11","False","False","0.03"
"3","3","Estwald Shieldbasher","vow","Near Mint","English","","","2025-03-07 20:54:50.707000","11","False","False",""
"1","1","Etchings of the Chosen","lcc","Near Mint","English","","","2025-03-02 19:27:23.430000","269","False","False",""
"1","1","Eternal Thirst","plst","Near Mint","English","","","2025-02-11 05:48:22.720000","IMA-89","False","False",""
"1","1","Ethereal Guidance","soi","Near Mint","English","","","2025-01-08 21:49:55.733000","18","False","False","0.01"
"1","1","Ethersworn Adjudicator","c16","Near Mint","English","","","2025-01-08 21:49:55.733000","90","False","False","0.27"
"1","1","Eutropia the Twice-Favored","thb","Near Mint","English","","","2025-03-07 23:24:03.417000","216","False","False",""
"1","1","Ever-Watching Threshold","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","50","False","False","0.34"
"1","1","Evolution Charm","tsr","Near Mint","English","","","2025-03-06 21:02:01.810000","202","False","False",""
"1","1","Evolving Wilds","iko","Near Mint","English","","","2025-01-08 21:49:55.733000","247","False","False","0.07"
"1","1","Evolving Wilds","vow","Near Mint","English","","","2025-03-04 21:50:55.010000","263","False","False",""
"1","1","Evolving Wilds","inr","Near Mint","English","","","2025-03-04 21:33:25.577000","278","False","False",""
"1","1","Evolving Wilds","tdm","Near Mint","English","","","2025-04-21 05:53:34.557000","255","False","False",""
"1","1","Exhibition Magician","snc","Near Mint","English","","","2025-03-07 23:17:44.540000","106","False","False",""
"1","1","Exotic Orchard","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","360","False","False",""
"1","1","Expansion // Explosion","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","287","False","False",""
"1","1","Expendable Lackey","snc","Near Mint","English","","","2025-03-06 20:13:42.367000","43","False","False",""
"1","1","Explosion of Riches","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","140","False","False","0.10"
"1","1","Expressive Iteration","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","288","False","False",""
"1","1","Exquisite Blood","lcc","Near Mint","English","","","2025-03-02 19:32:57.520000","195","False","False",""
"1","1","Exsanguinate","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","173","False","False","0.53"
"1","1","Fabled Passage","pw21","Near Mint","English","foil","","2025-07-05 01:04:34.510000","4","False","False",""
"1","1","Fabrication Module","kld","Near Mint","English","","","2025-01-08 21:49:55.733000","211","False","False","0.21"
"1","1","Faerie Duelist","rna","Near Mint","English","","","2025-03-04 23:09:41.553000","39","False","False",""
"1","1","Faerie Mechanist","con","Near Mint","English","","","2025-03-05 01:13:13.667000","27","False","False",""
"1","1","Faerie Squadron","inv","Near Mint","English","","","2025-03-05 01:13:47.033000","58","False","False",""
"1","1","Faithbearer Paladin","emn","Near Mint","English","","","2025-01-08 21:49:55.733000","25","False","False","0.04"
"1","1","Faithbound Judge // Sinner's Judgment","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","12","False","False","0.71"
"1","1","Faithful Mending","mid","Near Mint","English","","","2025-01-08 21:49:55.733000","221","False","False","0.51"
"1","1","Faithless Looting","inr","Near Mint","English","foil","","2025-02-22 21:38:38.587000","151","False","False",""
"1","1","Faithless Looting","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","213","False","False",""
"2","2","Faithless Looting","inr","Near Mint","English","","","2025-03-05 00:41:58.987000","151","False","False",""
"3","3","Faith's Fetters","cmr","Near Mint","English","","","2025-03-07 23:19:32.850000","20","False","False",""
"1","1","Falcon Abomination","mid","Near Mint","English","","","2025-03-07 23:06:19.243000","52","False","False",""
"1","1","Falkenrath Celebrants","vow","Near Mint","English","","","2025-03-07 20:50:16.290000","156","False","False",""
"1","1","Falkenrath Celebrants","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","306","False","False","0.03"
"1","1","Falkenrath Gorger","inr","Near Mint","English","","","2025-02-15 02:47:06.253000","152","False","False",""
"1","1","Falkenrath Noble","dsc","Near Mint","English","","","2025-03-02 19:32:40.643000","140","False","False",""
"1","1","Farbog Revenant","soi","Near Mint","English","","","2025-01-08 21:49:55.733000","110","False","False","0.03"
"1","1","Farewell","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","170","False","False","5.02"
"1","1","Fate Unraveler","bng","Near Mint","English","","","2025-02-20 03:30:41.817000","68","False","False",""
"1","1","Favorable Winds","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","52","False","False","0.30"
"1","1","Fear of Death","vow","Near Mint","English","","","2025-03-07 19:45:35.387000","59","False","False",""
"2","2","Fearful Villager // Fearsome Werewolf","vow","Near Mint","English","","","2025-03-07 22:19:17.827000","157","False","False",""
"2","2","Fearless Halberdier","grn","Near Mint","English","","","2025-03-05 01:35:37.270000","100","False","False",""
"1","1","Feed the Swarm","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","77","False","False","0.32"
"2","2","Felhide Minotaur","ths","Near Mint","English","","","2025-03-06 21:08:56.650000","87","False","False",""
"2","2","Fell the Profane // Fell Mire","mh3","Near Mint","English","","","2025-03-15 16:06:06.467000","244","False","False",""
"1","1","Fell the Profane // Fell Mire","mh3","Near Mint","English","","","2025-01-08 21:49:55.733000","244","False","False","3.71"
"1","1","Fellwar Stone","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","318","False","False",""
"1","1","Ferrous Lake","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","361","False","False",""
"1","1","Fervent Charge","pip","Near Mint","English","","","2025-01-08 21:49:55.733000","215","False","False","0.16"
"1","1","Festival Crasher","inr","Near Mint","English","foil","","2025-03-05 00:42:48.807000","153","False","False",""
"2","2","Festival Crasher","mid","Near Mint","English","","","2025-03-07 20:47:55.423000","140","False","False",""
"1","1","Fetid Heath","eve","Near Mint","English","","","2025-07-05 01:27:22.963000","176","False","False",""
"1","1","Fetid Pools","pip","Near Mint","English","","","2025-01-08 21:49:55.733000","265","False","False","0.18"
"1","1","Field Creeper","emn","Near Mint","English","","","2025-01-08 21:49:55.733000","195","False","False","0.04"
"2","2","Field of Ruin","ltc","Near Mint","English","","","2025-02-21 02:27:25.177000","308","False","False",""
"1","1","Fiend Hunter","inr","Near Mint","English","","","2025-02-22 21:47:27.497000","22","False","False",""
"1","1","Fiery Annihilation","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","86","False","False","0.08"
"1","1","Fiery Confluence","lcc","Near Mint","English","","","2025-01-08 21:49:55.733000","226","False","False","0.23"
"2","2","Fiery Intervention","dom","Near Mint","English","","","2025-03-06 21:37:23.613000","118","False","False",""
"1","1","Fiery Temper","soi","Near Mint","English","","","2025-01-08 21:49:55.733000","156","False","False","0.11"
"1","1","Fight with Fire","dom","Near Mint","English","","","2025-03-05 01:41:08.253000","119","False","False",""
"1","1","Filigree Crawler","aer","Near Mint","English","","","2025-03-07 22:10:00.373000","150","False","False",""
"1","1","Filigree Racer","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","108","False","False","0.14"
"1","1","Final Act","m3c","Near Mint","English","","","2025-02-21 02:18:10.507000","52","False","False",""
"1","1","Firebrand Archer","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","196","False","False","0.09"
"1","1","Firemane Angel","ima","Near Mint","English","","","2025-01-08 21:49:55.733000","199","False","False","0.28"
"1","1","Firemane Avenger","gk1","Near Mint","English","","","2025-01-08 21:49:55.733000","89","False","False","0.39"
"1","1","Firemane Commando","moc","Near Mint","English","","","2025-01-12 06:16:17.923000","81","False","False",""
"1","1","First Response","cmr","Near Mint","English","","","2025-03-07 23:13:58.077000","22","False","False",""
"2","2","Fists of the Anvil","mrd","Near Mint","English","","","2025-01-08 21:49:55.733000","91","False","False","0.11"
"1","1","Flame Discharge","neo","Near Mint","English","","","2025-03-07 19:41:06.833000","142","False","False",""
"2","2","Flame-Blessed Bolt","vow","Near Mint","English","","","2025-03-05 00:43:20.767000","158","False","False",""
"1","1","Flames of the Firebrand","m14","Near Mint","English","","","2025-03-07 23:22:16.927000","139","False","False",""
"1","1","Flametongue Kavu","e01","Near Mint","English","","","2025-03-05 01:41:39.557000","48","False","False",""
"1","1","Flawless Maneuver","cmm","Near Mint","English","","","2025-04-21 01:44:47.747000","24","False","False",""
"2","2","Fleeting Spirit","vow","Near Mint","English","","","2025-03-07 23:07:55.827000","14","False","False",""
"1","1","Flicker of Fate","thb","Near Mint","English","","","2025-03-07 23:25:47.507000","16","False","False",""
"1","1","Fling","eld","Near Mint","English","","","2025-03-07 19:54:46.150000","126","False","False",""
"1","1","Flip the Switch","mid","Near Mint","English","","","2025-03-07 23:06:04.463000","54","False","False",""
"1","1","Flood of Recollection","cmr","Near Mint","English","","","2025-03-07 23:04:59.627000","61","False","False",""
"1","1","Floodtide Serpent","bng","Near Mint","English","","","2025-01-08 21:49:55.733000","41","False","False","0.03"
"1","1","Florian, Voldaren Scion","mid","Near Mint","English","","","2025-01-11 03:08:44.387000","318","False","False",""
"1","1","Floriferous Vinewall","dmu","Near Mint","English","","","2025-01-08 21:49:55.733000","163","False","False","0.02"
"3","3","Flourishing Hunter","vow","Near Mint","English","","","2025-03-06 22:24:30.457000","199","False","False",""
"1","1","Flowstone Infusion","dmu","Near Mint","English","","","2025-01-08 21:49:55.733000","124","False","False","0.03"
"1","1","Foreboding Ruins","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","300","False","False","0.17"
"2","2","Forest","inr","Near Mint","English","","","2025-02-22 18:41:40.690000","297","False","False",""
"2","2","Forest","inr","Near Mint","English","","","2025-03-04 21:35:25.603000","296","False","False",""
"1","1","Forest","vow","Near Mint","English","","","2025-03-04 20:41:29.080000","277","False","False",""
"1","1","Forest","rtr","Near Mint","English","","","2025-01-08 21:49:55.733000","273","False","False","0.11"
"1","1","Forgotten Creation","mic","Near Mint","English","","","2025-01-08 21:49:55.733000","100","False","False","0.41"
"1","1","Fountainport Bell","blb","Near Mint","English","","","2025-03-06 22:06:08.803000","245","False","False",""
"1","1","Frantic Search","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","153","False","False",""
"1","1","Frenzied Devils","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","159","False","False","0.02"
"1","1","Frontline Heroism","j25","Near Mint","English","","","2025-01-08 21:49:55.733000","15","False","False","0.56"
"1","1","Frostboil Snarl","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","344","False","False","0.19"
"1","1","Frostburn Weird","rtr","Near Mint","English","","","2025-01-08 21:49:55.733000","215","False","False","0.04"
"1","1","Funeral Longboat","khm","Near Mint","English","","","2025-01-08 21:49:55.733000","238","False","False","0.03"
"1","1","Furycalm Snarl","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","345","False","False","0.16"
"3","3","Galedrifter // Waildrifter","mid","Near Mint","English","","","2025-03-07 23:30:37.370000","55","False","False",""
"1","1","Galvanic Bombardment","emn","Near Mint","English","","","2025-01-08 21:49:55.733000","129","False","False","0.02"
"1","1","Galvanic Discharge","mh3","Near Mint","English","","","2025-01-08 21:49:55.733000","122","False","False","0.07"
"1","1","Galvanic Juggernaut","inr","Near Mint","English","","","2025-02-15 03:09:44.460000","263","False","False",""
"1","1","Gather the Townsfolk","inr","Near Mint","English","","","2025-02-22 21:40:55.787000","23","False","False",""
"1","1","Gavony Unhallowed","emn","Near Mint","English","","","2025-01-08 21:49:55.733000","89","False","False","0.05"
"1","1","Geistlight Snare","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","60","False","False","0.14"
"1","1","Generous Gift","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","23","False","False","0.87"
"1","1","Geode Rager","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","144","False","False","1.37"
"1","1","Geothermal Bog","dmu","Near Mint","English","","","2025-01-08 21:49:55.733000","247","False","False","0.17"
"1","1","Ghastly Demise","cmr","Near Mint","English","","","2025-03-04 23:28:58.007000","129","False","False",""
"1","1","Ghost Quarter","ltc","Near Mint","English","","","2025-01-08 21:49:55.733000","314","False","False","0.48"
"1","1","Ghostblade Eidolon","bng","Near Mint","English","","","2025-01-08 21:49:55.733000","12","False","False","0.09"
"1","1","Ghostly Prison","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","116","False","False",""
"1","1","Ghostly Prison","khc","Near Mint","English","","","2025-01-27 02:56:37.780000","26","False","False",""
"1","1","Ghoulcaller's Accomplice","soi","Near Mint","English","","","2025-03-05 01:15:21.257000","112","False","False",""
"1","1","Ghoulcaller's Bell","isd","Near Mint","English","","","2025-03-06 22:21:36.423000","224","False","False",""
"1","1","Giada, Font of Hope","snc","Near Mint","English","","","2025-01-08 21:49:55.733000","14","False","False","1.34"
"1","1","Giant Opportunity","eld","Near Mint","English","","","2025-03-07 23:18:02.243000","159","False","False",""
"1","1","Gideon Jura","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","24","False","False","0.33"
"1","1","Gift of Fangs","j25","Near Mint","English","","","2025-02-15 02:41:18.460000","444","False","False",""
"1","1","Gift of Fangs","vow","Near Mint","English","","","2025-03-05 00:55:49.263000","113","False","False",""
"1","1","Gift of Paradise","cmr","Near Mint","English","","","2025-03-07 22:35:32.420000","229","False","False",""
"1","1","Gift of Tusks","ogw","Near Mint","English","","","2025-03-05 01:21:01.253000","55","False","False",""
"1","1","Gifted Aetherborn","plst","Near Mint","English","","","2025-04-21 01:59:28.537000","AER-61","False","False",""
"1","1","Gilded Pinions","snc","Near Mint","English","","","2025-03-06 22:04:58.347000","238","False","False",""
"1","1","Gilt-Blade Prowler","mh2","Near Mint","English","","","2025-03-06 21:36:13.087000","86","False","False",""
"1","1","Gisa's Bidding","soi","Near Mint","English","","","2025-01-08 21:49:55.733000","114","False","False","0.11"
